user_id,install_date,country,platform,acquisition_channel,is_payer,sessions
12234,2024-06-23,MX,Android,TikTok Ads,0,24
12235,2024-01-04,US,Android,Organic,0,19
12236,2024-02-24,BR,Android,Google Ads,0,20
12237,2024-03-06,ES,Android,Organic,0,12
12238,2024-03-07,US,iOS,Facebook Ads,0,20
12239,2024-05-14,ES,Android,Organic,0,21
12240,2024-02-24,US,iOS,Cross-promo,0,29
12241,2024-01-31,MX,iOS,TikTok Ads,0,22
12242,2024-03-14,BR,Android,Organic,0,16
12243,2024-01-19,FR,iOS,Organic,0,21
12244,2024-06-04,US,iOS,Google Ads,0,17
12245,2024-03-21,ES,iOS,Organic,0,13
12246,2024-06-04,DE,Android,Organic,0,17
12247,2024-05-26,US,Android,Organic,1,16
12248,2024-03-27,ES,iOS,Organic,0,17
12249,2024-01-20,US,iOS,Facebook Ads,0,18
12250,2024-01-13,ES,iOS,Organic,0,17
12251,2024-03-17,BR,iOS,Influencer,1,16
12252,2024-02-12,US,iOS,Organic,0,25
12253,2024-05-18,US,iOS,Organic,0,18
12254,2024-06-24,BR,Android,Facebook Ads,0,18
12255,2024-05-22,US,Android,Organic,0,23
12256,2024-05-24,US,iOS,Organic,0,20
12257,2024-02-19,ES,iOS,Organic,1,17
12258,2024-01-28,BR,iOS,Organic,1,19
12259,2024-01-04,FR,iOS,Organic,0,16
12260,2024-01-22,BR,Android,Google Ads,0,17
12261,2024-04-28,BR,iOS,Facebook Ads,0,31
12262,2024-04-10,BR,Android,Organic,0,30
12263,2024-02-08,MX,iOS,Organic,0,11
12264,2024-02-03,CA,Android,Organic,0,25
12265,2024-04-06,DE,Android,Facebook Ads,0,15
12266,2024-02-13,FR,iOS,Organic,0,32
12267,2024-06-18,US,Android,Organic,0,25
12268,2024-02-09,US,iOS,Organic,0,15
12269,2024-04-06,US,iOS,TikTok Ads,0,22
12270,2024-05-19,FR,iOS,Organic,0,19
12271,2024-05-09,MX,iOS,Organic,0,16
12272,2024-06-04,US,iOS,Facebook Ads,0,21
12273,2024-03-14,ES,iOS,Influencer,0,20
12274,2024-03-26,DE,Android,Facebook Ads,0,23
12275,2024-03-30,CA,Android,Organic,0,18
12276,2024-03-07,BR,iOS,Organic,0,22
12277,2024-03-16,ES,iOS,Influencer,0,20
12278,2024-04-01,UK,iOS,Influencer,0,24
12279,2024-01-10,UK,iOS,TikTok Ads,1,10
12280,2024-03-26,BR,iOS,Facebook Ads,0,11
12281,2024-04-11,DE,Android,Facebook Ads,0,19
12282,2024-04-17,BR,iOS,Organic,0,19
12283,2024-06-13,DE,iOS,Facebook Ads,0,22
12284,2024-03-31,US,Android,Google Ads,1,27
12285,2024-03-19,FR,Android,Facebook Ads,0,21
12286,2024-03-26,US,Android,Organic,0,21
12287,2024-04-16,FR,iOS,Influencer,0,22
12288,2024-06-16,US,Android,Organic,0,17
12289,2024-04-10,DE,Android,Influencer,0,20
12290,2024-04-17,US,Android,Organic,0,13
12291,2024-02-29,DE,Android,Organic,0,22
12292,2024-02-17,ES,iOS,Google Ads,1,13
12293,2024-04-26,DE,iOS,Influencer,0,19
12294,2024-04-15,CA,iOS,Organic,0,17
12295,2024-05-26,US,Android,Facebook Ads,0,22
12296,2024-02-02,UK,Android,TikTok Ads,0,26
12297,2024-02-13,US,Android,Organic,0,17
12298,2024-06-13,CA,Android,Organic,1,19
12299,2024-04-21,US,Android,Facebook Ads,0,22
12300,2024-03-29,ES,Android,Facebook Ads,0,18
12301,2024-02-05,US,iOS,Facebook Ads,0,14
12302,2024-03-21,MX,Android,Facebook Ads,0,19
12303,2024-03-28,US,Android,TikTok Ads,0,17
12304,2024-05-28,MX,iOS,Organic,0,16
12305,2024-05-09,MX,iOS,Organic,0,23
12306,2024-01-31,CA,iOS,Organic,0,22
12307,2024-04-17,MX,iOS,Google Ads,1,14
12308,2024-01-30,DE,Android,Organic,0,18
12309,2024-06-20,US,iOS,Organic,0,26
12310,2024-01-12,MX,Android,Influencer,0,19
12311,2024-02-20,US,iOS,Organic,0,21
12312,2024-04-30,UK,Android,Facebook Ads,0,17
12313,2024-06-25,US,Android,Facebook Ads,0,34
12314,2024-05-31,BR,Android,Organic,0,20
12315,2024-05-31,BR,Android,Organic,0,12
12316,2024-05-18,DE,Android,Cross-promo,0,18
12317,2024-01-13,MX,Android,Cross-promo,0,17
12318,2024-03-31,FR,iOS,Influencer,0,22
12319,2024-03-14,US,Android,Facebook Ads,0,15
12320,2024-01-20,CA,iOS,Facebook Ads,1,14
12321,2024-03-12,FR,Android,TikTok Ads,0,18
12322,2024-03-13,ES,Android,Google Ads,0,15
12323,2024-03-11,BR,Android,Influencer,0,15
12324,2024-03-18,MX,iOS,Organic,0,22
12325,2024-01-28,US,iOS,Google Ads,0,18
12326,2024-05-09,BR,iOS,Facebook Ads,0,17
12327,2024-04-30,DE,Android,Cross-promo,0,22
12328,2024-02-12,BR,iOS,Influencer,0,28
12329,2024-01-08,CA,Android,Organic,0,19
12330,2024-01-13,US,Android,Organic,0,22
12331,2024-04-20,ES,Android,Facebook Ads,0,15
12332,2024-02-04,FR,Android,Facebook Ads,0,15
12333,2024-01-23,FR,Android,TikTok Ads,0,19
12334,2024-02-15,FR,iOS,Organic,0,16
12335,2024-01-15,FR,iOS,Influencer,0,16
12336,2024-05-09,DE,Android,Facebook Ads,0,22
12337,2024-03-01,FR,iOS,TikTok Ads,0,21
12338,2024-04-24,MX,iOS,TikTok Ads,0,18
12339,2024-03-04,US,iOS,Cross-promo,1,18
12340,2024-02-21,FR,iOS,Google Ads,0,11
12341,2024-06-12,FR,Android,TikTok Ads,0,14
12342,2024-03-09,ES,iOS,TikTok Ads,1,11
12343,2024-03-07,US,iOS,Facebook Ads,0,20
12344,2024-06-23,CA,Android,Facebook Ads,0,16
12345,2024-03-23,US,Android,Influencer,0,20
12346,2024-01-02,DE,iOS,Organic,0,22
12347,2024-06-20,US,iOS,Cross-promo,0,21
12348,2024-03-18,FR,iOS,Facebook Ads,1,20
12349,2024-01-28,ES,Android,Organic,0,22
12350,2024-02-23,BR,iOS,Facebook Ads,0,23
12351,2024-03-07,US,iOS,Google Ads,1,15
12352,2024-06-12,US,iOS,Organic,1,19
12353,2024-04-11,US,Android,Google Ads,0,29
12354,2024-04-29,CA,iOS,Influencer,0,19
12355,2024-06-01,UK,Android,Cross-promo,0,23
12356,2024-02-17,DE,Android,Facebook Ads,1,22
12357,2024-06-15,BR,Android,Organic,1,14
12358,2024-02-16,UK,iOS,Facebook Ads,0,17
12359,2024-01-21,BR,Android,Organic,0,30
12360,2024-06-06,UK,Android,Influencer,0,21
12361,2024-04-01,BR,iOS,TikTok Ads,0,20
12362,2024-06-07,US,Android,Organic,0,21
12363,2024-04-30,ES,iOS,Google Ads,0,21
12364,2024-04-25,BR,Android,Organic,0,15
12365,2024-06-02,MX,iOS,Organic,0,19
12366,2024-05-29,US,Android,Organic,0,15
12367,2024-05-28,MX,iOS,Organic,0,21
12368,2024-01-01,DE,iOS,Facebook Ads,0,26
12369,2024-06-13,FR,Android,Cross-promo,0,15
12370,2024-03-17,MX,Android,Organic,0,25
12371,2024-03-25,BR,Android,Influencer,0,19
12372,2024-02-15,MX,Android,Organic,0,19
12373,2024-05-16,CA,Android,Organic,0,27
12374,2024-05-24,ES,Android,Google Ads,0,12
12375,2024-02-16,MX,iOS,Facebook Ads,0,23
12376,2024-02-28,MX,iOS,Organic,0,23
12377,2024-02-23,DE,iOS,Facebook Ads,1,27
12378,2024-03-26,UK,Android,TikTok Ads,0,24
12379,2024-01-12,DE,iOS,TikTok Ads,0,18
12380,2024-01-06,ES,iOS,Organic,0,35
12381,2024-02-22,FR,Android,Organic,0,17
12382,2024-05-23,US,iOS,Organic,1,21
12383,2024-03-30,US,Android,Organic,0,19
12384,2024-01-05,MX,Android,TikTok Ads,0,24
12385,2024-03-13,FR,Android,Organic,1,15
12386,2024-06-22,FR,iOS,Google Ads,0,25
12387,2024-01-14,BR,iOS,Cross-promo,0,20
12388,2024-06-20,US,Android,TikTok Ads,0,19
12389,2024-04-15,US,Android,Organic,0,11
12390,2024-02-21,FR,Android,Influencer,0,21
12391,2024-04-25,ES,Android,Cross-promo,0,25
12392,2024-01-26,BR,iOS,Google Ads,0,27
12393,2024-02-22,UK,Android,Google Ads,0,26
12394,2024-04-18,FR,Android,Google Ads,0,26
12395,2024-01-29,FR,Android,TikTok Ads,0,15
12396,2024-01-19,US,iOS,Facebook Ads,0,18
12397,2024-02-16,CA,Android,Organic,0,21
12398,2024-05-15,BR,Android,Cross-promo,0,21
12399,2024-01-23,BR,iOS,Organic,0,16
12400,2024-04-26,CA,iOS,Google Ads,1,16
12401,2024-04-15,FR,iOS,Facebook Ads,0,23
12402,2024-06-11,FR,Android,Google Ads,0,12
12403,2024-02-22,MX,Android,Google Ads,0,21
12404,2024-04-05,ES,iOS,Organic,0,18
12405,2024-01-05,MX,iOS,Organic,0,18
12406,2024-01-16,ES,iOS,Organic,0,17
12407,2024-01-17,BR,iOS,Influencer,0,16
12408,2024-06-08,UK,Android,Google Ads,0,19
12409,2024-04-11,BR,Android,Organic,0,17
12410,2024-06-28,US,Android,Facebook Ads,0,17
12411,2024-01-20,BR,Android,Organic,0,16
12412,2024-04-21,ES,iOS,Organic,0,21
12413,2024-04-29,MX,iOS,TikTok Ads,0,18
12414,2024-04-20,US,Android,TikTok Ads,0,21
12415,2024-01-01,US,Android,Facebook Ads,0,22
12416,2024-02-27,FR,iOS,Facebook Ads,0,21
12417,2024-04-02,CA,Android,Facebook Ads,0,25
12418,2024-06-20,US,iOS,Facebook Ads,0,20
12419,2024-01-06,BR,Android,Google Ads,0,15
12420,2024-04-17,MX,Android,Influencer,0,26
12421,2024-04-12,UK,iOS,Facebook Ads,0,18
12422,2024-02-19,ES,iOS,Organic,0,24
12423,2024-04-27,CA,iOS,TikTok Ads,0,13
12424,2024-04-19,MX,iOS,Organic,0,16
12425,2024-03-28,UK,iOS,Google Ads,0,15
12426,2024-01-20,FR,Android,Organic,0,23
12427,2024-01-14,DE,Android,Organic,0,25
12428,2024-05-12,UK,Android,Organic,1,19
12429,2024-06-17,FR,Android,Organic,0,19
12430,2024-02-09,UK,iOS,Facebook Ads,1,31
12431,2024-02-03,DE,Android,Organic,0,14
12432,2024-05-03,DE,Android,Organic,0,12
12433,2024-02-14,FR,Android,Cross-promo,0,21
12434,2024-03-20,BR,iOS,Cross-promo,1,10
12435,2024-03-11,US,Android,Google Ads,0,18
12436,2024-06-03,US,Android,Organic,0,17
12437,2024-03-18,UK,Android,Influencer,0,16
12438,2024-03-18,CA,iOS,Google Ads,0,24
12439,2024-06-20,US,Android,Google Ads,1,16
12440,2024-02-02,BR,iOS,Influencer,0,29
12441,2024-02-02,BR,iOS,Facebook Ads,1,22
12442,2024-02-13,DE,iOS,Organic,0,9
12443,2024-01-20,BR,Android,Cross-promo,0,14
12444,2024-04-20,BR,Android,Influencer,0,23
12445,2024-06-12,BR,Android,Influencer,0,18
12446,2024-01-07,ES,iOS,Influencer,0,30
12447,2024-06-08,BR,Android,Organic,0,21
12448,2024-06-15,FR,iOS,Influencer,0,20
12449,2024-01-24,BR,Android,Influencer,0,15
12450,2024-03-10,MX,Android,Facebook Ads,0,24
12451,2024-04-21,MX,iOS,Google Ads,0,18
12452,2024-04-13,MX,iOS,Facebook Ads,0,24
12453,2024-02-23,MX,iOS,Organic,0,13
12454,2024-02-07,FR,Android,Facebook Ads,0,26
12455,2024-03-14,DE,Android,Organic,0,23
12456,2024-03-20,MX,iOS,Facebook Ads,0,18
12457,2024-02-01,ES,iOS,Organic,0,16
12458,2024-02-14,DE,Android,Facebook Ads,0,23
12459,2024-03-01,DE,Android,Organic,0,27
12460,2024-02-22,ES,Android,TikTok Ads,0,21
12461,2024-05-07,US,Android,Facebook Ads,0,18
12462,2024-06-27,US,iOS,Facebook Ads,0,27
12463,2024-03-16,BR,Android,Influencer,0,18
12464,2024-01-27,US,Android,Facebook Ads,0,22
12465,2024-06-14,DE,Android,Organic,0,32
12466,2024-03-02,FR,iOS,Organic,0,24
12467,2024-01-18,ES,Android,Organic,0,22
12468,2024-05-06,FR,Android,Organic,1,18
12469,2024-04-18,MX,iOS,TikTok Ads,0,16
12470,2024-04-12,MX,Android,TikTok Ads,0,14
12471,2024-03-17,BR,iOS,Organic,0,21
12472,2024-04-26,US,iOS,Organic,1,27
12473,2024-04-13,ES,iOS,Facebook Ads,0,26
12474,2024-06-06,US,iOS,Organic,0,25
12475,2024-02-18,US,iOS,Organic,0,25
12476,2024-06-17,US,iOS,Influencer,0,14
12477,2024-04-25,FR,Android,Facebook Ads,1,23
12478,2024-05-20,UK,Android,TikTok Ads,0,14
12479,2024-06-10,MX,iOS,Organic,0,16
12480,2024-04-09,DE,iOS,Organic,0,31
12481,2024-05-04,CA,Android,Influencer,0,20
12482,2024-01-25,US,Android,Google Ads,0,27
12483,2024-05-07,MX,Android,Google Ads,0,17
12484,2024-04-09,UK,Android,Google Ads,0,21
12485,2024-05-25,UK,Android,Facebook Ads,0,19
12486,2024-01-05,US,Android,Cross-promo,0,19
12487,2024-01-19,MX,iOS,Influencer,0,24
12488,2024-06-18,FR,iOS,Google Ads,0,20
12489,2024-01-18,DE,Android,Google Ads,0,25
12490,2024-04-30,BR,Android,Organic,0,15
12491,2024-02-01,ES,iOS,Facebook Ads,0,19
12492,2024-05-28,US,Android,Facebook Ads,0,14
12493,2024-01-10,US,iOS,Organic,0,16
12494,2024-02-06,US,Android,TikTok Ads,0,10
12495,2024-06-25,US,iOS,Organic,0,12
12496,2024-03-26,US,Android,Facebook Ads,0,14
12497,2024-01-13,CA,iOS,Influencer,1,14
12498,2024-05-24,FR,Android,Organic,0,21
12499,2024-01-09,US,iOS,Facebook Ads,0,17
12500,2024-03-28,MX,Android,Organic,0,15
12501,2024-06-20,ES,Android,Organic,0,23
12502,2024-02-15,ES,iOS,Google Ads,0,21
12503,2024-05-15,ES,iOS,Organic,0,21
12504,2024-04-28,US,Android,Organic,0,24
12505,2024-06-13,ES,iOS,Facebook Ads,0,16
12506,2024-01-19,BR,Android,Google Ads,0,19
12507,2024-06-22,MX,iOS,Facebook Ads,1,23
12508,2024-04-03,CA,iOS,Organic,0,26
12509,2024-01-26,UK,iOS,TikTok Ads,0,17
12510,2024-02-15,UK,iOS,Organic,0,22
12511,2024-04-27,US,Android,Google Ads,1,23
12512,2024-02-15,BR,Android,Google Ads,0,21
12513,2024-01-14,CA,Android,Influencer,0,19
12514,2024-03-25,BR,Android,Facebook Ads,1,25
12515,2024-03-03,US,iOS,TikTok Ads,1,23
12516,2024-03-12,ES,Android,Organic,0,15
12517,2024-01-03,US,iOS,Facebook Ads,0,21
12518,2024-01-28,ES,iOS,Facebook Ads,0,21
12519,2024-05-04,UK,iOS,Organic,0,17
12520,2024-06-05,DE,Android,Organic,1,19
12521,2024-03-27,DE,Android,Google Ads,0,9
12522,2024-05-25,FR,Android,Organic,1,16
12523,2024-06-11,UK,Android,Organic,0,23
12524,2024-03-17,BR,iOS,Organic,0,16
12525,2024-03-16,BR,iOS,Influencer,0,21
12526,2024-06-23,MX,iOS,Organic,1,29
12527,2024-04-23,FR,iOS,Organic,0,17
12528,2024-05-12,DE,Android,Facebook Ads,0,18
12529,2024-03-15,ES,Android,TikTok Ads,0,23
12530,2024-02-28,CA,iOS,Google Ads,0,22
12531,2024-02-28,US,iOS,Cross-promo,0,20
12532,2024-02-16,US,iOS,Cross-promo,0,25
12533,2024-04-04,DE,Android,Influencer,0,19
12534,2024-05-20,MX,Android,Facebook Ads,0,23
12535,2024-03-18,DE,Android,TikTok Ads,0,24
12536,2024-04-22,CA,Android,Organic,0,12
12537,2024-04-18,US,iOS,Facebook Ads,0,16
12538,2024-04-15,US,Android,Organic,0,14
12539,2024-03-29,US,Android,Organic,0,19
12540,2024-02-02,UK,iOS,Organic,1,18
12541,2024-04-06,US,Android,Organic,0,22
12542,2024-03-19,BR,Android,Organic,0,17
12543,2024-01-16,DE,iOS,Organic,0,24
12544,2024-02-13,MX,Android,Facebook Ads,0,25
12545,2024-04-29,US,iOS,Facebook Ads,0,24
12546,2024-05-13,MX,Android,Facebook Ads,0,17
12547,2024-04-17,DE,iOS,Organic,0,13
12548,2024-05-22,CA,iOS,Influencer,0,15
12549,2024-01-04,UK,Android,Facebook Ads,0,18
12550,2024-02-25,DE,iOS,Facebook Ads,0,18
12551,2024-03-04,CA,iOS,Facebook Ads,0,17
12552,2024-06-10,US,Android,Google Ads,0,28
12553,2024-04-04,ES,Android,Organic,0,21
12554,2024-02-25,DE,iOS,Organic,0,20
12555,2024-02-01,DE,iOS,TikTok Ads,0,17
12556,2024-04-25,US,Android,Organic,0,27
12557,2024-01-09,BR,Android,Facebook Ads,0,20
12558,2024-04-14,US,iOS,Google Ads,0,25
12559,2024-03-18,MX,iOS,Cross-promo,0,26
12560,2024-06-09,US,iOS,Organic,0,14
12561,2024-03-27,ES,iOS,Facebook Ads,0,30
12562,2024-01-21,MX,iOS,Influencer,0,15
12563,2024-02-24,ES,Android,Organic,0,26
12564,2024-03-16,ES,Android,Organic,0,7
12565,2024-05-09,US,Android,Facebook Ads,0,19
12566,2024-05-20,US,iOS,Organic,0,16
12567,2024-05-05,DE,iOS,Influencer,0,14
12568,2024-05-11,CA,iOS,Google Ads,0,20
12569,2024-03-24,BR,iOS,Organic,0,21
12570,2024-06-26,ES,Android,Facebook Ads,0,26
12571,2024-04-24,UK,Android,Organic,0,23
12572,2024-02-17,CA,Android,TikTok Ads,0,13
12573,2024-05-02,BR,iOS,Organic,0,19
12574,2024-03-18,BR,Android,Google Ads,0,18
12575,2024-01-30,UK,Android,Organic,1,23
12576,2024-01-29,UK,Android,Facebook Ads,1,25
12577,2024-05-15,MX,Android,Influencer,0,22
12578,2024-05-19,MX,iOS,Organic,1,24
12579,2024-02-10,MX,iOS,Organic,0,23
12580,2024-01-26,DE,Android,TikTok Ads,0,24
12581,2024-02-19,UK,Android,Facebook Ads,0,19
12582,2024-01-02,MX,Android,Google Ads,0,22
12583,2024-02-24,US,Android,TikTok Ads,0,18
12584,2024-04-13,US,Android,TikTok Ads,0,19
12585,2024-01-14,UK,iOS,Organic,0,24
12586,2024-05-13,MX,iOS,Facebook Ads,0,15
12587,2024-05-07,DE,iOS,Facebook Ads,0,16
12588,2024-04-13,US,iOS,Organic,0,17
12589,2024-04-04,MX,iOS,Influencer,0,23
12590,2024-03-21,US,iOS,Organic,1,13
12591,2024-03-01,BR,iOS,Organic,0,14
12592,2024-01-12,MX,iOS,Influencer,0,22
12593,2024-01-13,BR,iOS,Organic,0,20
12594,2024-05-26,CA,Android,Organic,0,20
12595,2024-06-20,US,Android,Facebook Ads,0,18
12596,2024-03-29,FR,Android,Google Ads,0,18
12597,2024-04-04,US,Android,Organic,0,24
12598,2024-02-28,US,Android,Influencer,1,20
12599,2024-02-06,US,Android,Organic,0,15
12600,2024-01-25,ES,Android,Organic,1,14
12601,2024-01-16,DE,iOS,Organic,0,28
12602,2024-06-14,CA,Android,Organic,0,20
12603,2024-06-19,US,iOS,Organic,0,27
12604,2024-03-27,MX,iOS,Facebook Ads,0,28
12605,2024-05-21,CA,Android,Cross-promo,0,29
12606,2024-05-13,US,Android,Influencer,0,19
12607,2024-01-23,DE,iOS,Influencer,0,25
12608,2024-05-05,ES,Android,TikTok Ads,0,23
12609,2024-02-29,MX,Android,Organic,0,18
12610,2024-05-19,BR,Android,Organic,0,23
12611,2024-05-20,FR,Android,Google Ads,0,15
12612,2024-04-09,ES,iOS,Facebook Ads,0,26
12613,2024-04-12,MX,Android,Organic,0,17
12614,2024-05-13,US,iOS,Cross-promo,0,25
12615,2024-03-03,CA,iOS,Facebook Ads,0,15
12616,2024-02-07,BR,Android,TikTok Ads,0,23
12617,2024-05-07,BR,Android,Organic,0,21
12618,2024-02-19,UK,iOS,Organic,0,24
12619,2024-06-28,MX,iOS,Facebook Ads,0,20
12620,2024-02-09,US,Android,Organic,1,24
12621,2024-01-08,BR,Android,Cross-promo,0,18
12622,2024-01-08,ES,iOS,TikTok Ads,0,13
12623,2024-04-13,MX,iOS,Facebook Ads,0,22
12624,2024-02-03,CA,Android,Cross-promo,0,17
12625,2024-02-26,US,Android,Organic,0,29
12626,2024-06-22,FR,Android,Google Ads,0,24
12627,2024-01-22,BR,iOS,Organic,0,16
12628,2024-03-27,MX,Android,Organic,0,20
12629,2024-02-09,FR,Android,Organic,1,26
12630,2024-06-21,UK,Android,Organic,0,18
12631,2024-06-27,US,Android,Organic,0,22
12632,2024-03-26,US,iOS,Organic,0,17
12633,2024-05-12,CA,iOS,Facebook Ads,0,18
12634,2024-04-04,DE,Android,Google Ads,0,14
12635,2024-01-13,CA,iOS,Organic,0,12
12636,2024-01-28,FR,Android,Organic,0,23
12637,2024-03-24,US,Android,Google Ads,0,21
12638,2024-03-02,ES,iOS,Facebook Ads,1,29
12639,2024-04-02,UK,iOS,Organic,1,29
12640,2024-03-27,BR,iOS,TikTok Ads,0,13
12641,2024-01-24,US,Android,Influencer,0,25
12642,2024-04-07,MX,iOS,Facebook Ads,0,21
12643,2024-01-07,US,Android,Google Ads,0,17
12644,2024-06-14,UK,iOS,TikTok Ads,0,16
12645,2024-02-06,FR,Android,Cross-promo,0,17
12646,2024-03-08,UK,Android,Cross-promo,1,21
12647,2024-06-18,DE,Android,Influencer,0,13
12648,2024-03-26,BR,Android,TikTok Ads,1,13
12649,2024-05-12,ES,iOS,Facebook Ads,0,19
12650,2024-06-26,US,iOS,Google Ads,0,20
12651,2024-03-27,UK,iOS,TikTok Ads,0,16
12652,2024-01-15,US,Android,Organic,0,16
12653,2024-05-02,DE,iOS,Organic,0,17
12654,2024-04-16,BR,Android,Google Ads,1,16
12655,2024-06-01,UK,Android,Google Ads,0,18
12656,2024-03-29,US,Android,TikTok Ads,0,12
12657,2024-05-04,BR,Android,Organic,0,25
12658,2024-04-22,MX,iOS,Influencer,0,14
12659,2024-05-16,FR,iOS,Organic,0,12
12660,2024-06-14,FR,Android,Organic,0,19
12661,2024-05-29,BR,Android,Organic,0,22
12662,2024-04-16,US,Android,TikTok Ads,0,15
12663,2024-03-27,BR,iOS,Organic,0,22
12664,2024-06-25,ES,Android,Organic,0,22
12665,2024-03-08,UK,Android,Cross-promo,0,17
12666,2024-01-15,DE,Android,Organic,0,19
12667,2024-03-05,MX,iOS,Organic,1,17
12668,2024-02-23,US,iOS,Organic,0,22
12669,2024-06-06,BR,iOS,Influencer,0,20
12670,2024-04-02,CA,Android,Influencer,0,15
12671,2024-01-20,FR,iOS,Facebook Ads,0,15
12672,2024-02-02,BR,Android,Organic,0,24
12673,2024-04-09,ES,iOS,Influencer,0,10
12674,2024-03-17,MX,Android,Organic,0,20
12675,2024-05-14,DE,Android,Facebook Ads,0,25
12676,2024-05-15,US,iOS,Facebook Ads,0,20
12677,2024-06-04,BR,Android,Influencer,0,25
12678,2024-06-21,FR,Android,TikTok Ads,1,28
12679,2024-04-16,MX,iOS,Facebook Ads,0,21
12680,2024-04-29,DE,Android,Google Ads,0,31
12681,2024-03-14,UK,Android,Influencer,1,16
12682,2024-01-11,US,Android,TikTok Ads,1,15
12683,2024-01-31,DE,iOS,Google Ads,0,18
12684,2024-01-12,BR,Android,Influencer,0,25
12685,2024-05-03,US,Android,Organic,0,22
12686,2024-03-18,BR,Android,Google Ads,0,26
12687,2024-06-27,FR,iOS,Organic,0,19
12688,2024-06-20,US,iOS,Facebook Ads,1,15
12689,2024-04-05,US,Android,Organic,0,22
12690,2024-02-19,FR,Android,Facebook Ads,0,18
12691,2024-04-26,CA,Android,Organic,0,19
12692,2024-01-17,US,iOS,Organic,1,14
12693,2024-06-11,UK,iOS,TikTok Ads,0,18
12694,2024-05-08,DE,Android,Organic,0,13
12695,2024-06-05,BR,iOS,Facebook Ads,1,21
12696,2024-06-27,BR,Android,Organic,0,15
12697,2024-03-04,CA,Android,Facebook Ads,0,21
12698,2024-05-11,ES,Android,Google Ads,0,17
12699,2024-03-27,CA,Android,Organic,0,26
12700,2024-06-04,ES,Android,Organic,0,18
12701,2024-01-16,FR,Android,Organic,0,24
12702,2024-03-03,CA,Android,Google Ads,1,17
12703,2024-03-16,CA,Android,Organic,0,17
12704,2024-03-25,US,Android,Organic,1,20
12705,2024-04-18,CA,Android,Google Ads,1,29
12706,2024-01-17,MX,iOS,Facebook Ads,0,21
12707,2024-06-16,CA,Android,Google Ads,0,19
12708,2024-05-20,CA,iOS,Influencer,0,34
12709,2024-06-28,UK,iOS,Facebook Ads,1,24
12710,2024-02-27,UK,Android,Google Ads,0,19
12711,2024-06-13,US,iOS,Google Ads,0,20
12712,2024-03-19,US,Android,Facebook Ads,1,22
12713,2024-03-01,US,Android,Google Ads,0,24
12714,2024-04-22,US,iOS,TikTok Ads,1,22
12715,2024-04-30,DE,Android,TikTok Ads,0,18
12716,2024-02-03,MX,Android,Organic,0,21
12717,2024-03-10,DE,Android,Cross-promo,0,23
12718,2024-01-17,ES,iOS,TikTok Ads,0,19
12719,2024-01-20,UK,Android,Cross-promo,0,21
12720,2024-02-28,MX,iOS,Organic,0,16
12721,2024-03-09,BR,Android,Facebook Ads,0,20
12722,2024-06-09,FR,Android,Facebook Ads,0,25
12723,2024-04-11,US,Android,Organic,0,14
12724,2024-04-29,BR,Android,Facebook Ads,0,21
12725,2024-05-24,ES,Android,Influencer,0,24
12726,2024-02-26,BR,Android,Google Ads,0,20
12727,2024-03-23,ES,Android,Organic,1,17
12728,2024-05-08,FR,Android,Organic,0,25
12729,2024-01-13,US,iOS,Facebook Ads,0,18
12730,2024-06-03,ES,iOS,Organic,0,23
12731,2024-01-06,US,iOS,Organic,0,25
12732,2024-04-06,MX,iOS,Facebook Ads,0,23
12733,2024-04-03,UK,Android,Organic,0,18
12734,2024-04-19,US,iOS,Influencer,1,27
12735,2024-05-30,BR,Android,TikTok Ads,0,16
12736,2024-05-17,MX,Android,Influencer,0,22
12737,2024-02-20,ES,Android,Facebook Ads,1,19
12738,2024-05-26,US,Android,Google Ads,1,18
12739,2024-02-20,UK,Android,TikTok Ads,0,9
12740,2024-03-27,US,Android,Organic,0,33
12741,2024-03-08,BR,iOS,Google Ads,0,22
12742,2024-03-24,DE,iOS,Facebook Ads,0,31
12743,2024-02-11,US,Android,Organic,0,24
12744,2024-02-26,FR,Android,Influencer,0,24
12745,2024-06-14,US,iOS,Google Ads,0,26
12746,2024-03-02,DE,Android,Google Ads,0,20
12747,2024-01-07,US,Android,Organic,0,14
12748,2024-04-21,UK,Android,Organic,0,16
12749,2024-06-26,US,iOS,TikTok Ads,0,22
12750,2024-06-28,UK,Android,Organic,0,30
12751,2024-01-26,UK,Android,Cross-promo,0,21
12752,2024-06-02,BR,Android,TikTok Ads,0,26
12753,2024-01-19,BR,iOS,Organic,0,18
12754,2024-01-09,FR,Android,Organic,1,20
12755,2024-03-01,CA,Android,Organic,0,13
12756,2024-01-20,MX,iOS,Organic,0,26
12757,2024-04-15,CA,Android,Organic,0,25
12758,2024-02-19,DE,iOS,Organic,1,21
12759,2024-03-21,UK,Android,Google Ads,0,20
12760,2024-05-29,DE,iOS,Cross-promo,1,20
12761,2024-05-20,UK,Android,Organic,0,27
12762,2024-05-19,US,iOS,Organic,1,21
12763,2024-01-10,MX,Android,Influencer,0,16
12764,2024-03-05,MX,iOS,Organic,0,12
12765,2024-06-06,MX,Android,Organic,1,17
12766,2024-01-08,DE,Android,Organic,0,33
12767,2024-05-28,MX,Android,Organic,1,17
12768,2024-01-22,US,iOS,Google Ads,1,26
12769,2024-01-18,BR,Android,Organic,0,19
12770,2024-06-24,BR,Android,Facebook Ads,0,21
12771,2024-06-20,FR,iOS,Facebook Ads,0,22
