purchase_id,user_id,purchase_datetime,amount,item_type,currency
6939,10917,2024-05-08,3.99,small_pack,USD
6940,10918,2024-01-27,29.99,large_pack,USD
6941,10918,2024-03-03,14.99,medium_pack,USD
6942,10918,2024-02-10,3.99,small_pack,USD
6943,10918,2024-01-29,1.99,small_pack,USD
6944,10918,2024-01-25,19.99,medium_pack,USD
6945,10918,2024-03-29,1.99,small_pack,USD
6946,10918,2024-01-20,9.99,medium_pack,USD
6947,10918,2024-03-09,2.99,small_pack,USD
6948,10921,2024-06-08,1.99,small_pack,EUR
6949,10921,2024-06-10,99.99,large_pack,EUR
6950,10921,2024-06-19,4.99,small_pack,EUR
6951,10921,2024-06-29,1.99,small_pack,EUR
6952,10921,2024-06-12,3.99,small_pack,EUR
6953,10921,2024-06-19,9.99,medium_pack,EUR
6954,10921,2024-06-15,3.99,small_pack,EUR
6955,10926,2024-03-01,3.99,small_pack,USD
6956,10928,2024-07-06,1.99,small_pack,EUR
6957,10928,2024-08-10,14.99,medium_pack,EUR
6958,10928,2024-07-07,14.99,medium_pack,EUR
6959,10928,2024-07-16,4.99,small_pack,EUR
6960,10928,2024-07-14,4.99,small_pack,EUR
6961,10928,2024-09-01,19.99,medium_pack,EUR
6962,10928,2024-07-03,2.99,small_pack,EUR
6963,10944,2024-03-26,4.99,small_pack,USD
6964,10944,2024-04-06,14.99,medium_pack,USD
6965,10944,2024-03-17,1.99,small_pack,USD
6966,10944,2024-03-19,4.99,small_pack,USD
6967,10944,2024-04-20,4.99,small_pack,USD
6968,10944,2024-03-19,29.99,large_pack,USD
6969,10945,2024-02-08,19.99,medium_pack,USD
6970,10945,2024-01-21,4.99,small_pack,USD
6971,10945,2024-01-15,9.99,medium_pack,USD
6972,10945,2024-01-27,3.99,small_pack,USD
6973,10945,2024-01-18,19.99,medium_pack,USD
6974,10945,2024-03-03,4.99,small_pack,USD
6975,10945,2024-01-21,29.99,large_pack,USD
6976,10949,2024-03-20,3.99,small_pack,USD
6977,10949,2024-03-01,49.99,large_pack,USD
6978,10949,2024-03-09,2.99,small_pack,USD
6979,10949,2024-03-06,4.99,small_pack,USD
6980,10949,2024-03-08,3.99,small_pack,USD
6981,10949,2024-03-06,4.99,small_pack,USD
6982,10949,2024-02-27,14.99,medium_pack,USD
6983,10949,2024-03-14,3.99,small_pack,USD
6984,10974,2024-01-29,1.99,small_pack,BRL
6985,10974,2024-01-17,1.99,small_pack,BRL
6986,10974,2024-01-17,1.99,small_pack,BRL
6987,10974,2024-02-23,49.99,large_pack,BRL
6988,10985,2024-01-19,2.99,small_pack,EUR
6989,10985,2024-01-25,4.99,small_pack,EUR
6990,10985,2024-01-25,3.99,small_pack,EUR
6991,10985,2024-02-18,1.99,small_pack,EUR
6992,10985,2024-01-31,9.99,medium_pack,EUR
6993,10989,2024-03-15,19.99,medium_pack,USD
6994,10989,2024-02-02,4.99,small_pack,USD
6995,10989,2024-02-19,4.99,small_pack,USD
6996,10989,2024-02-01,4.99,small_pack,USD
6997,10989,2024-02-21,19.99,medium_pack,USD
6998,10994,2024-01-22,1.99,small_pack,MXN
6999,10994,2024-01-14,1.99,small_pack,MXN
7000,10994,2024-02-05,3.99,small_pack,MXN
7001,10994,2024-01-16,2.99,small_pack,MXN
7002,10994,2024-01-08,1.99,small_pack,MXN
7003,10995,2024-06-19,3.99,small_pack,USD
7004,10995,2024-06-14,2.99,small_pack,USD
7005,10995,2024-07-27,2.99,small_pack,USD
7006,10995,2024-06-20,9.99,medium_pack,USD
7007,10995,2024-06-22,19.99,medium_pack,USD
7008,10995,2024-06-11,1.99,small_pack,USD
7009,10995,2024-06-16,2.99,small_pack,USD
7010,10996,2024-04-11,1.99,small_pack,MXN
7011,10996,2024-05-13,19.99,medium_pack,MXN
7012,10996,2024-05-09,9.99,medium_pack,MXN
7013,10996,2024-04-22,14.99,medium_pack,MXN
7014,11007,2024-03-30,1.99,small_pack,USD
7015,11007,2024-03-24,4.99,small_pack,USD
7016,11007,2024-03-01,99.99,large_pack,USD
7017,11007,2024-02-29,9.99,medium_pack,USD
7018,11007,2024-03-04,3.99,small_pack,USD
7019,11011,2024-07-05,3.99,small_pack,USD
7020,11011,2024-07-16,1.99,small_pack,USD
7021,11015,2024-05-21,2.99,small_pack,BRL
7022,11015,2024-05-28,4.99,small_pack,BRL
7023,11033,2024-04-05,1.99,small_pack,USD
7024,11033,2024-03-20,29.99,large_pack,USD
7025,11037,2024-04-20,3.99,small_pack,USD
7026,11037,2024-04-30,14.99,medium_pack,USD
7027,11037,2024-04-12,1.99,small_pack,USD
7028,11037,2024-04-14,1.99,small_pack,USD
7029,11037,2024-04-11,14.99,medium_pack,USD
7030,11038,2024-07-16,3.99,small_pack,BRL
7031,11038,2024-07-26,14.99,medium_pack,BRL
7032,11038,2024-06-11,19.99,medium_pack,BRL
7033,11038,2024-06-22,2.99,small_pack,BRL
7034,11038,2024-07-19,14.99,medium_pack,BRL
7035,11038,2024-07-01,2.99,small_pack,BRL
7036,11038,2024-06-13,19.99,medium_pack,BRL
7037,11038,2024-06-08,14.99,medium_pack,BRL
7038,11042,2024-04-09,2.99,small_pack,EUR
7039,11042,2024-01-24,2.99,small_pack,EUR
7040,11042,2024-02-09,2.99,small_pack,EUR
7041,11042,2024-02-12,2.99,small_pack,EUR
7042,11043,2024-04-05,9.99,medium_pack,EUR
7043,11043,2024-02-27,19.99,medium_pack,EUR
7044,11043,2024-03-16,1.99,small_pack,EUR
7045,11044,2024-06-23,2.99,small_pack,EUR
7046,11044,2024-06-08,1.99,small_pack,EUR
7047,11044,2024-06-19,4.99,small_pack,EUR
7048,11044,2024-06-14,9.99,medium_pack,EUR
7049,11044,2024-06-15,3.99,small_pack,EUR
7050,11044,2024-06-29,2.99,small_pack,EUR
7051,11044,2024-06-08,3.99,small_pack,EUR
7052,11044,2024-06-08,14.99,medium_pack,EUR
7053,11060,2024-01-23,9.99,medium_pack,USD
7054,11060,2024-01-19,9.99,medium_pack,USD
7055,11060,2024-02-14,2.99,small_pack,USD
7056,11060,2024-02-04,29.99,large_pack,USD
7057,11061,2024-06-02,9.99,medium_pack,USD
7058,11061,2024-06-15,2.99,small_pack,USD
7059,11061,2024-06-05,4.99,small_pack,USD
7060,11061,2024-06-26,14.99,medium_pack,USD
7061,11061,2024-06-01,9.99,medium_pack,USD
7062,11061,2024-06-01,1.99,small_pack,USD
7063,11061,2024-05-27,9.99,medium_pack,USD
7064,11065,2024-02-28,19.99,medium_pack,EUR
7065,11067,2024-04-12,9.99,medium_pack,EUR
7066,11067,2024-03-27,4.99,small_pack,EUR
7067,11067,2024-03-18,1.99,small_pack,EUR
7068,11067,2024-03-28,3.99,small_pack,EUR
7069,11067,2024-04-30,49.99,large_pack,EUR
7070,11067,2024-04-13,2.99,small_pack,EUR
7071,11067,2024-03-19,2.99,small_pack,EUR
7072,11070,2024-03-08,4.99,small_pack,EUR
7073,11070,2024-03-24,4.99,small_pack,EUR
7074,11070,2024-03-11,3.99,small_pack,EUR
7075,11074,2024-01-25,3.99,small_pack,EUR
7076,11074,2024-02-16,19.99,medium_pack,EUR
7077,11074,2024-01-29,9.99,medium_pack,EUR
7078,11074,2024-02-19,1.99,small_pack,EUR
7079,11077,2024-03-28,4.99,small_pack,EUR
7080,11095,2024-05-11,99.99,large_pack,EUR
7081,11095,2024-05-18,2.99,small_pack,EUR
7082,11095,2024-06-25,19.99,medium_pack,EUR
7083,11098,2024-03-02,4.99,small_pack,USD
7084,11098,2024-02-21,99.99,large_pack,USD
7085,11098,2024-03-13,19.99,medium_pack,USD
7086,11098,2024-03-10,99.99,large_pack,USD
7087,11098,2024-02-25,4.99,small_pack,USD
7088,11098,2024-03-30,4.99,small_pack,USD
7089,11103,2024-06-25,3.99,small_pack,USD
7090,11103,2024-07-14,9.99,medium_pack,USD
7091,11110,2024-06-24,1.99,small_pack,EUR
7092,11110,2024-06-22,19.99,medium_pack,EUR
7093,11110,2024-06-13,9.99,medium_pack,EUR
7094,11110,2024-08-14,2.99,small_pack,EUR
7095,11110,2024-06-13,14.99,medium_pack,EUR
7096,11114,2024-05-02,4.99,small_pack,EUR
7097,11114,2024-04-20,9.99,medium_pack,EUR
7098,11114,2024-04-26,29.99,large_pack,EUR
7099,11139,2024-06-06,3.99,small_pack,USD
7100,11139,2024-06-12,49.99,large_pack,USD
7101,11139,2024-06-23,19.99,medium_pack,USD
7102,11139,2024-05-30,1.99,small_pack,USD
7103,11139,2024-06-02,2.99,small_pack,USD
7104,11147,2024-01-31,2.99,small_pack,EUR
7105,11147,2024-03-01,14.99,medium_pack,EUR
7106,11147,2024-02-02,19.99,medium_pack,EUR
7107,11147,2024-02-29,1.99,small_pack,EUR
7108,11147,2024-02-06,29.99,large_pack,EUR
7109,11147,2024-02-16,19.99,medium_pack,EUR
7110,11147,2024-02-20,3.99,small_pack,EUR
7111,11165,2024-04-28,2.99,small_pack,BRL
7112,11165,2024-04-11,3.99,small_pack,BRL
7113,11165,2024-04-18,9.99,medium_pack,BRL
7114,11165,2024-04-17,2.99,small_pack,BRL
7115,11165,2024-05-02,19.99,medium_pack,BRL
7116,11165,2024-04-19,14.99,medium_pack,BRL
7117,11165,2024-04-11,99.99,large_pack,BRL
7118,11180,2024-03-25,1.99,small_pack,EUR
7119,11180,2024-03-28,29.99,large_pack,EUR
7120,11180,2024-03-27,3.99,small_pack,EUR
7121,11180,2024-05-23,2.99,small_pack,EUR
7122,11180,2024-06-02,49.99,large_pack,EUR
7123,11180,2024-04-06,2.99,small_pack,EUR
7124,11184,2024-02-08,4.99,small_pack,USD
7125,11184,2024-02-11,4.99,small_pack,USD
7126,11184,2024-02-07,14.99,medium_pack,USD
7127,11184,2024-03-10,4.99,small_pack,USD
7128,11184,2024-02-25,2.99,small_pack,USD
7129,11184,2024-03-30,14.99,medium_pack,USD
7130,11199,2024-06-13,14.99,medium_pack,USD
7131,11219,2024-08-18,14.99,medium_pack,EUR
7132,11219,2024-05-30,1.99,small_pack,EUR
7133,11219,2024-06-01,4.99,small_pack,EUR
7134,11219,2024-06-06,4.99,small_pack,EUR
7135,11219,2024-05-30,9.99,medium_pack,EUR
7136,11219,2024-05-26,3.99,small_pack,EUR
7137,11219,2024-07-31,14.99,medium_pack,EUR
7138,11223,2024-02-07,9.99,medium_pack,USD
7139,11223,2024-02-28,1.99,small_pack,USD
7140,11223,2024-03-01,4.99,small_pack,USD
7141,11223,2024-01-29,4.99,small_pack,USD
7142,11223,2024-02-04,2.99,small_pack,USD
7143,11223,2024-02-21,29.99,large_pack,USD
7144,11238,2024-07-14,4.99,small_pack,USD
7145,11238,2024-06-24,14.99,medium_pack,USD
7146,11238,2024-06-21,2.99,small_pack,USD
7147,11238,2024-07-14,14.99,medium_pack,USD
7148,11238,2024-08-04,29.99,large_pack,USD
7149,11238,2024-06-14,2.99,small_pack,USD
7150,11238,2024-06-20,2.99,small_pack,USD
7151,11251,2024-06-25,2.99,small_pack,EUR
7152,11251,2024-06-24,9.99,medium_pack,EUR
7153,11251,2024-07-14,1.99,small_pack,EUR
7154,11251,2024-06-25,3.99,small_pack,EUR
7155,11251,2024-06-17,1.99,small_pack,EUR
7156,11251,2024-07-22,1.99,small_pack,EUR
7157,11264,2024-06-17,1.99,small_pack,EUR
7158,11264,2024-06-28,49.99,large_pack,EUR
7159,11264,2024-06-19,3.99,small_pack,EUR
7160,11264,2024-07-04,19.99,medium_pack,EUR
7161,11264,2024-06-23,3.99,small_pack,EUR
7162,11264,2024-06-08,4.99,small_pack,EUR
7163,11264,2024-06-06,2.99,small_pack,EUR
7164,11264,2024-06-06,2.99,small_pack,EUR
7165,11278,2024-06-05,19.99,medium_pack,USD
7166,11284,2024-04-11,3.99,small_pack,EUR
7167,11284,2024-04-16,9.99,medium_pack,EUR
7168,11284,2024-04-13,4.99,small_pack,EUR
7169,11284,2024-04-12,2.99,small_pack,EUR
7170,11284,2024-04-30,49.99,large_pack,EUR
7171,11284,2024-04-04,9.99,medium_pack,EUR
7172,11289,2024-04-06,49.99,large_pack,MXN
7173,11289,2024-05-01,3.99,small_pack,MXN
7174,11289,2024-04-08,29.99,large_pack,MXN
7175,11289,2024-04-22,9.99,medium_pack,MXN
7176,11290,2024-02-23,14.99,medium_pack,MXN
7177,11290,2024-02-22,4.99,small_pack,MXN
7178,11290,2024-02-18,3.99,small_pack,MXN
7179,11290,2024-02-18,1.99,small_pack,MXN
7180,11290,2024-02-26,99.99,large_pack,MXN
7181,11290,2024-02-27,9.99,medium_pack,MXN
7182,11290,2024-02-22,9.99,medium_pack,MXN
7183,11290,2024-03-23,14.99,medium_pack,MXN
7184,11290,2024-02-15,14.99,medium_pack,MXN
7185,11301,2024-06-05,3.99,small_pack,USD
7186,11301,2024-06-07,49.99,large_pack,USD
7187,11301,2024-06-06,14.99,medium_pack,USD
7188,11301,2024-06-03,1.99,small_pack,USD
7189,11301,2024-06-01,2.99,small_pack,USD
7190,11309,2024-03-09,2.99,small_pack,EUR
7191,11309,2024-02-27,3.99,small_pack,EUR
7192,11309,2024-02-23,4.99,small_pack,EUR
7193,11309,2024-02-22,1.99,small_pack,EUR
7194,11309,2024-03-14,9.99,medium_pack,EUR
7195,11309,2024-02-17,3.99,small_pack,EUR
7196,11320,2024-05-14,3.99,small_pack,USD
7197,11320,2024-05-15,9.99,medium_pack,USD
7198,11320,2024-05-18,19.99,medium_pack,USD
7199,11320,2024-05-25,1.99,small_pack,USD
7200,11320,2024-07-12,99.99,large_pack,USD
7201,11320,2024-05-25,2.99,small_pack,USD
7202,11334,2024-06-21,3.99,small_pack,EUR
7203,11334,2024-07-07,29.99,large_pack,EUR
7204,11334,2024-06-15,2.99,small_pack,EUR
7205,11334,2024-08-05,4.99,small_pack,EUR
7206,11334,2024-06-30,2.99,small_pack,EUR
7207,11334,2024-06-25,9.99,medium_pack,EUR
7208,11340,2024-03-25,3.99,small_pack,USD
7209,11340,2024-03-22,2.99,small_pack,USD
7210,11340,2024-03-22,14.99,medium_pack,USD
7211,11340,2024-03-11,4.99,small_pack,USD
7212,11340,2024-03-24,99.99,large_pack,USD
7213,11340,2024-03-13,1.99,small_pack,USD
7214,11349,2024-06-11,1.99,small_pack,MXN
7215,11349,2024-06-10,2.99,small_pack,MXN
7216,11349,2024-06-05,4.99,small_pack,MXN
7217,11349,2024-07-02,3.99,small_pack,MXN
7218,11349,2024-06-05,9.99,medium_pack,MXN
7219,11349,2024-06-30,4.99,small_pack,MXN
7220,11349,2024-06-15,3.99,small_pack,MXN
7221,11349,2024-06-07,19.99,medium_pack,MXN
7222,11349,2024-06-20,3.99,small_pack,MXN
7223,11349,2024-06-09,2.99,small_pack,MXN
7224,11349,2024-06-06,1.99,small_pack,MXN
7225,11353,2024-05-12,2.99,small_pack,USD
7226,11353,2024-04-26,1.99,small_pack,USD
7227,11353,2024-04-30,29.99,large_pack,USD
7228,11353,2024-04-29,9.99,medium_pack,USD
7229,11353,2024-05-05,3.99,small_pack,USD
7230,11353,2024-05-05,9.99,medium_pack,USD
7231,11357,2024-04-20,19.99,medium_pack,EUR
7232,11357,2024-03-20,1.99,small_pack,EUR
7233,11357,2024-03-18,1.99,small_pack,EUR
7234,11357,2024-03-11,1.99,small_pack,EUR
7235,11357,2024-04-01,4.99,small_pack,EUR
7236,11357,2024-03-21,14.99,medium_pack,EUR
7237,11357,2024-03-17,1.99,small_pack,EUR
7238,11357,2024-03-18,49.99,large_pack,EUR
7239,11357,2024-03-12,2.99,small_pack,EUR
7240,11362,2024-05-02,9.99,medium_pack,USD
7241,11362,2024-05-02,1.99,small_pack,USD
7242,11362,2024-05-13,9.99,medium_pack,USD
7243,11362,2024-06-07,1.99,small_pack,USD
7244,11362,2024-05-13,4.99,small_pack,USD
7245,11367,2024-06-22,1.99,small_pack,EUR
7246,11367,2024-03-14,19.99,medium_pack,EUR
7247,11369,2024-03-16,1.99,small_pack,EUR
7248,11369,2024-03-04,49.99,large_pack,EUR
7249,11369,2024-03-12,14.99,medium_pack,EUR
7250,11376,2024-05-22,2.99,small_pack,EUR
7251,11376,2024-05-14,1.99,small_pack,EUR
7252,11376,2024-06-07,2.99,small_pack,EUR
7253,11377,2024-04-07,19.99,medium_pack,USD
7254,11377,2024-03-28,19.99,medium_pack,USD
7255,11377,2024-06-09,4.99,small_pack,USD
7256,11377,2024-04-13,4.99,small_pack,USD
7257,11377,2024-04-19,14.99,medium_pack,USD
7258,11377,2024-04-06,99.99,large_pack,USD
7259,11377,2024-03-29,2.99,small_pack,USD
7260,11387,2024-03-12,2.99,small_pack,USD
7261,11387,2024-03-29,19.99,medium_pack,USD
7262,11387,2024-03-08,19.99,medium_pack,USD
7263,11387,2024-03-10,2.99,small_pack,USD
7264,11387,2024-03-08,1.99,small_pack,USD
7265,11387,2024-04-01,9.99,medium_pack,USD
7266,11387,2024-03-21,2.99,small_pack,USD
7267,11387,2024-03-27,19.99,medium_pack,USD
7268,11387,2024-03-25,2.99,small_pack,USD
7269,11387,2024-03-12,2.99,small_pack,USD
7270,11393,2024-05-20,14.99,medium_pack,EUR
7271,11393,2024-04-06,3.99,small_pack,EUR
7272,11393,2024-04-21,19.99,medium_pack,EUR
7273,11393,2024-05-18,3.99,small_pack,EUR
7274,11393,2024-03-28,2.99,small_pack,EUR
7275,11412,2024-01-19,3.99,small_pack,USD
7276,11412,2024-01-09,19.99,medium_pack,USD
7277,11412,2024-01-13,14.99,medium_pack,USD
7278,11412,2024-01-10,19.99,medium_pack,USD
7279,11412,2024-01-26,14.99,medium_pack,USD
7280,11412,2024-01-15,3.99,small_pack,USD
7281,11412,2024-01-15,3.99,small_pack,USD
7282,11412,2024-01-12,2.99,small_pack,USD
7283,11420,2024-04-09,49.99,large_pack,MXN
7284,11420,2024-06-07,49.99,large_pack,MXN
7285,11420,2024-07-26,29.99,large_pack,MXN
7286,11440,2024-03-31,14.99,medium_pack,USD
7287,11440,2024-04-27,2.99,small_pack,USD
7288,11440,2024-04-24,3.99,small_pack,USD
7289,11440,2024-04-09,4.99,small_pack,USD
7290,11440,2024-05-03,1.99,small_pack,USD
7291,11440,2024-04-15,19.99,medium_pack,USD
7292,11466,2024-01-22,49.99,large_pack,USD
7293,11466,2024-02-06,19.99,medium_pack,USD
7294,11466,2024-01-22,99.99,large_pack,USD
7295,11466,2024-02-15,14.99,medium_pack,USD
7296,11466,2024-01-20,2.99,small_pack,USD
7297,11466,2024-01-30,19.99,medium_pack,USD
7298,11476,2024-07-05,2.99,small_pack,USD
7299,11476,2024-08-18,29.99,large_pack,USD
7300,11476,2024-07-17,1.99,small_pack,USD
7301,11476,2024-07-27,4.99,small_pack,USD
7302,11476,2024-07-18,49.99,large_pack,USD
7303,11476,2024-06-26,1.99,small_pack,USD
7304,11476,2024-07-04,4.99,small_pack,USD
7305,11476,2024-07-26,1.99,small_pack,USD
7306,11476,2024-07-02,14.99,medium_pack,USD
7307,11476,2024-07-20,1.99,small_pack,USD
7308,11476,2024-06-24,2.99,small_pack,USD
7309,11477,2024-05-29,4.99,small_pack,USD
7310,11477,2024-05-10,9.99,medium_pack,USD
7311,11487,2024-03-28,4.99,small_pack,BRL
7312,11487,2024-04-21,1.99,small_pack,BRL
7313,11487,2024-03-28,3.99,small_pack,BRL
7314,11487,2024-04-14,19.99,medium_pack,BRL
7315,11489,2024-04-01,19.99,medium_pack,EUR
7316,11489,2024-04-02,2.99,small_pack,EUR
7317,11489,2024-05-03,1.99,small_pack,EUR
7318,11489,2024-03-25,2.99,small_pack,EUR
7319,11489,2024-03-18,2.99,small_pack,EUR
7320,11489,2024-04-11,1.99,small_pack,EUR
7321,11489,2024-03-14,1.99,small_pack,EUR
7322,11489,2024-03-22,14.99,medium_pack,EUR
7323,11489,2024-03-21,14.99,medium_pack,EUR
7324,11495,2024-05-10,2.99,small_pack,USD
7325,11495,2024-05-07,9.99,medium_pack,USD
7326,11495,2024-05-16,2.99,small_pack,USD
7327,11495,2024-05-07,1.99,small_pack,USD
7328,11495,2024-05-13,1.99,small_pack,USD
7329,11505,2024-03-08,29.99,large_pack,USD
7330,11505,2024-03-14,9.99,medium_pack,USD
7331,11505,2024-03-05,4.99,small_pack,USD
7332,11505,2024-03-15,29.99,large_pack,USD
7333,11505,2024-04-02,14.99,medium_pack,USD
7334,11528,2024-04-21,4.99,small_pack,BRL
7335,11528,2024-04-26,99.99,large_pack,BRL
7336,11528,2024-04-08,3.99,small_pack,BRL
7337,11528,2024-05-15,19.99,medium_pack,BRL
7338,11528,2024-04-09,2.99,small_pack,BRL
7339,11539,2024-06-06,1.99,small_pack,EUR
7340,11539,2024-04-13,2.99,small_pack,EUR
7341,11539,2024-06-12,14.99,medium_pack,EUR
7342,11539,2024-04-07,2.99,small_pack,EUR
7343,11539,2024-04-26,19.99,medium_pack,EUR
7344,11539,2024-04-16,3.99,small_pack,EUR
7345,11542,2024-02-11,2.99,small_pack,USD
7346,11542,2024-01-29,9.99,medium_pack,USD
7347,11542,2024-03-22,4.99,small_pack,USD
7348,11542,2024-03-08,4.99,small_pack,USD
7349,11542,2024-02-01,1.99,small_pack,USD
7350,11553,2024-05-25,2.99,small_pack,EUR
7351,11553,2024-03-28,19.99,medium_pack,EUR
7352,11553,2024-03-13,9.99,medium_pack,EUR
7353,11553,2024-03-01,29.99,large_pack,EUR
7354,11553,2024-03-01,9.99,medium_pack,EUR
7355,11553,2024-02-20,49.99,large_pack,EUR
7356,11553,2024-03-03,19.99,medium_pack,EUR
7357,11561,2024-03-19,3.99,small_pack,USD
7358,11561,2024-03-03,1.99,small_pack,USD
7359,11561,2024-03-03,99.99,large_pack,USD
7360,11561,2024-03-16,2.99,small_pack,USD
7361,11572,2024-03-17,2.99,small_pack,USD
7362,11572,2024-04-03,49.99,large_pack,USD
7363,11572,2024-03-24,4.99,small_pack,USD
7364,11572,2024-03-18,2.99,small_pack,USD
7365,11572,2024-03-13,2.99,small_pack,USD
7366,11572,2024-06-06,1.99,small_pack,USD
7367,11588,2024-04-08,19.99,medium_pack,USD
7368,11588,2024-04-06,4.99,small_pack,USD
7369,11588,2024-04-03,14.99,medium_pack,USD
7370,11588,2024-05-08,19.99,medium_pack,USD
7371,11588,2024-05-03,29.99,large_pack,USD
7372,11588,2024-04-27,14.99,medium_pack,USD
7373,11588,2024-04-11,3.99,small_pack,USD
7374,11603,2024-03-06,3.99,small_pack,MXN
7375,11603,2024-03-28,4.99,small_pack,MXN
7376,11603,2024-02-21,3.99,small_pack,MXN
7377,11603,2024-03-09,9.99,medium_pack,MXN
7378,11603,2024-02-26,3.99,small_pack,MXN
7379,11604,2024-03-09,2.99,small_pack,EUR
7380,11604,2024-01-31,14.99,medium_pack,EUR
7381,11604,2024-02-21,19.99,medium_pack,EUR
7382,11604,2024-03-30,1.99,small_pack,EUR
7383,11604,2024-03-07,19.99,medium_pack,EUR
7384,11604,2024-02-21,3.99,small_pack,EUR
7385,11622,2024-09-14,3.99,small_pack,USD
7386,11622,2024-08-01,3.99,small_pack,USD
7387,11622,2024-07-13,14.99,medium_pack,USD
7388,11627,2024-04-27,4.99,small_pack,USD
7389,11630,2024-03-02,4.99,small_pack,USD
7390,11630,2024-03-08,2.99,small_pack,USD
7391,11630,2024-03-09,1.99,small_pack,USD
7392,11634,2024-04-02,4.99,small_pack,USD
7393,11634,2024-04-09,3.99,small_pack,USD
7394,11636,2024-03-24,2.99,small_pack,BRL
7395,11636,2024-03-26,49.99,large_pack,BRL
7396,11636,2024-04-09,3.99,small_pack,BRL
7397,11636,2024-03-27,19.99,medium_pack,BRL
7398,11638,2024-03-02,9.99,medium_pack,USD
7399,11638,2024-02-23,19.99,medium_pack,USD
7400,11638,2024-02-05,9.99,medium_pack,USD
7401,11638,2024-02-20,1.99,small_pack,USD
7402,11638,2024-02-07,1.99,small_pack,USD
7403,11638,2024-02-13,49.99,large_pack,USD
7404,11638,2024-02-09,29.99,large_pack,USD
7405,11638,2024-02-04,2.99,small_pack,USD
7406,11644,2024-05-17,1.99,small_pack,EUR
7407,11644,2024-05-16,1.99,small_pack,EUR
7408,11644,2024-06-05,3.99,small_pack,EUR
7409,11644,2024-05-15,2.99,small_pack,EUR
7410,11647,2024-06-22,9.99,medium_pack,BRL
7411,11647,2024-07-18,29.99,large_pack,BRL
7412,11647,2024-05-26,2.99,small_pack,BRL
7413,11647,2024-05-17,19.99,medium_pack,BRL
7414,11647,2024-05-11,99.99,large_pack,BRL
7415,11652,2024-02-06,3.99,small_pack,USD
7416,11652,2024-02-03,4.99,small_pack,USD
7417,11652,2024-01-28,3.99,small_pack,USD
7418,11652,2024-01-23,3.99,small_pack,USD
7419,11652,2024-01-20,4.99,small_pack,USD
7420,11697,2024-06-14,9.99,medium_pack,BRL
7421,11697,2024-06-13,19.99,medium_pack,BRL
7422,11697,2024-05-23,4.99,small_pack,BRL
7423,11697,2024-05-16,19.99,medium_pack,BRL
7424,11697,2024-06-28,19.99,medium_pack,BRL
7425,11721,2024-05-16,4.99,small_pack,BRL
7426,11721,2024-06-15,14.99,medium_pack,BRL
7427,11721,2024-05-13,3.99,small_pack,BRL
7428,11721,2024-05-22,14.99,medium_pack,BRL
7429,11721,2024-05-31,3.99,small_pack,BRL
7430,11721,2024-05-09,4.99,small_pack,BRL
7431,11723,2024-02-10,2.99,small_pack,EUR
7432,11723,2024-02-11,2.99,small_pack,EUR
7433,11723,2024-02-13,2.99,small_pack,EUR
7434,11723,2024-03-12,2.99,small_pack,EUR
7435,11723,2024-02-23,3.99,small_pack,EUR
7436,11723,2024-02-10,19.99,medium_pack,EUR
7437,11723,2024-02-27,2.99,small_pack,EUR
7438,11723,2024-02-29,4.99,small_pack,EUR
7439,11732,2024-03-04,4.99,small_pack,USD
7440,11732,2024-03-06,2.99,small_pack,USD
7441,11732,2024-01-05,2.99,small_pack,USD
7442,11736,2024-04-20,9.99,medium_pack,USD
7443,11736,2024-02-14,4.99,small_pack,USD
7444,11736,2024-02-07,1.99,small_pack,USD
7445,11736,2024-02-04,3.99,small_pack,USD
7446,11736,2024-01-26,1.99,small_pack,USD
7447,11744,2024-05-30,19.99,medium_pack,USD
7448,11744,2024-05-21,99.99,large_pack,USD
7449,11744,2024-05-25,19.99,medium_pack,USD
7450,11744,2024-05-24,2.99,small_pack,USD
7451,11744,2024-07-11,3.99,small_pack,USD
7452,11744,2024-06-17,4.99,small_pack,USD
7453,11746,2024-05-29,3.99,small_pack,EUR
7454,11746,2024-06-24,2.99,small_pack,EUR
7455,11746,2024-07-21,1.99,small_pack,EUR
7456,11767,2024-06-25,19.99,medium_pack,EUR
7457,11767,2024-06-10,3.99,small_pack,EUR
7458,11767,2024-07-11,3.99,small_pack,EUR
7459,11767,2024-07-04,1.99,small_pack,EUR
7460,11767,2024-06-13,3.99,small_pack,EUR
7461,11767,2024-06-26,14.99,medium_pack,EUR
7462,11772,2024-03-16,3.99,small_pack,USD
7463,11772,2024-03-16,1.99,small_pack,USD
7464,11772,2024-03-12,3.99,small_pack,USD
7465,11772,2024-03-18,4.99,small_pack,USD
7466,11792,2024-04-02,29.99,large_pack,EUR
7467,11792,2024-02-21,2.99,small_pack,EUR
7468,11792,2024-02-25,1.99,small_pack,EUR
7469,11792,2024-02-20,14.99,medium_pack,EUR
7470,11792,2024-02-24,9.99,medium_pack,EUR
7471,11792,2024-03-09,19.99,medium_pack,EUR
7472,11792,2024-04-09,29.99,large_pack,EUR
7473,11794,2024-04-20,2.99,small_pack,USD
7474,11794,2024-04-22,1.99,small_pack,USD
7475,11794,2024-05-23,1.99,small_pack,USD
7476,11795,2024-03-22,19.99,medium_pack,USD
7477,11795,2024-03-22,2.99,small_pack,USD
7478,11795,2024-03-23,1.99,small_pack,USD
7479,11795,2024-03-21,3.99,small_pack,USD
